orderNumber,productCode,quantityOrdered,priceEach,Thành tiền,orderLineNumber
10148.0,S24_1628,47.0,46.29,2175.63,8.0
10149.0,S18_2325,33.0,125.86,4153.38,8.0
10150.0,S10_1949,45.0,182.16,8197.2,8.0
10151.0,S24_2300,42.0,109.9,4615.8,8.0
10153.0,S700_1938,31.0,80.55,2497.0499999999997,8.0
10155.0,S72_1253,34.0,49.16,1671.4399999999998,8.0
10159.0,S18_3782,21.0,54.71,1148.91,8.0
10161.0,S18_1589,43.0,102.04,4387.72,8.0
10162.0,S18_2248,27.0,53.28,1438.56,8.0
10164.0,S18_1097,36.0,103.84,3738.2400000000002,8.0
10165.0,S24_4048,24.0,106.45,2554.8,8.0
10167.0,S24_3816,29.0,73.8,2140.2,8.0
10168.0,S700_2834,36.0,94.92,3417.12,8.0
10169.0,S18_3782,38.0,52.84,2007.92,8.0
10172.0,S18_3685,48.0,139.87,6713.76,8.0
10173.0,S24_2022,27.0,39.42,1064.3400000000001,8.0
10175.0,S32_1268,22.0,89.57,1970.54,8.0
10176.0,S24_1444,27.0,55.49,1498.23,8.0
10177.0,S18_4522,35.0,82.5,2887.5,8.0
10178.0,S700_2047,34.0,86.9,2954.6000000000004,8.0
10179.0,S700_1691,23.0,75.81,1743.63,8.0
10180.0,S12_2823,40.0,131.04,5241.599999999999,8.0
10181.0,S24_2972,37.0,32.85,1215.45,8.0
10182.0,S24_3969,23.0,34.88,802.24,8.0
10183.0,S10_1949,23.0,180.01,4140.23,8.0
10184.0,S32_2509,33.0,52.49,1732.17,8.0
10185.0,S18_4522,47.0,87.77,4125.19,8.0
10186.0,S24_3816,36.0,68.77,2475.72,8.0
10187.0,S700_2466,44.0,95.73,4212.12,8.0
10188.0,S700_2834,29.0,96.11,2787.19,8.0
10191.0,S18_4721,32.0,136.9,4380.8,8.0
10192.0,S18_2870,38.0,110.88,4213.44,8.0
10193.0,S18_2795,22.0,143.44,3155.68,8.0
10194.0,S12_1666,38.0,124.37,4726.06,8.0
10195.0,S32_2509,32.0,51.95,1662.4,8.0
10196.0,S18_4027,27.0,126.39,3412.53,8.0
10197.0,S24_3151,47.0,83.2,3910.4,8.0
10203.0,S12_1099,20.0,161.49,3229.8,8.0
10204.0,S24_2766,47.0,79.06,3715.82,8.0
10206.0,S18_3136,30.0,102.63,3078.8999999999996,8.0
10207.0,S24_2840,42.0,30.76,1291.92,8.0
10208.0,S18_4522,45.0,72.85,3278.2499999999995,8.0
10209.0,S10_4757,39.0,129.2,5038.799999999999,8.0
10210.0,S24_4278,40.0,68.1,2724.0,8.0
10211.0,S18_3782,46.0,60.3,2773.7999999999997,8.0
10212.0,S18_3685,45.0,115.85,5213.25,8.0
10215.0,S18_3320,41.0,84.33,3457.5299999999997,8.0
10220.0,S24_1444,26.0,48.55,1262.3,8.0
10222.0,S700_2047,26.0,80.56,2094.56,8.0
10223.0,S700_2834,29.0,113.9,3303.1000000000004,8.0
10225.0,S24_3371,24.0,51.43,1234.32,8.0
10227.0,S24_3969,27.0,34.88,941.7600000000001,8.0
10229.0,S32_1268,25.0,78.97,1974.25,8.0
10230.0,S18_2238,49.0,153.91,7541.59,8.0
10232.0,S18_3259,48.0,97.81,4694.88,8.0
10234.0,S24_3816,31.0,78.83,2443.73,8.0
10235.0,S700_1691,25.0,88.6,2215.0,8.0
10237.0,S24_1578,20.0,109.32,2186.3999999999996,8.0
10238.0,S18_4721,44.0,120.53,5303.32,8.0
10241.0,S24_1046,22.0,72.02,1584.4399999999998,8.0
10244.0,S18_2795,43.0,141.75,6095.25,8.0
10245.0,S18_1097,29.0,114.34,3315.86,8.0
10246.0,S18_2319,22.0,100.64,2214.08,8.0
10248.0,S700_3962,35.0,92.36,3232.6,8.0
10250.0,S50_1341,36.0,36.66,1319.7599999999998,8.0
10252.0,S24_2360,47.0,63.03,2962.41,8.0
10253.0,S24_3856,39.0,115.15,4490.85,8.0
10254.0,S24_2887,33.0,111.57,3681.81,8.0
10259.0,S18_3232,27.0,152.41,4115.07,8.0
10260.0,S18_4027,23.0,137.88,3171.24,8.0
10261.0,S24_2011,36.0,105.69,3804.84,8.0
10262.0,S24_3949,48.0,58.69,2817.12,8.0
10263.0,S32_1374,31.0,93.9,2910.9,8.0
10266.0,S24_2972,34.0,35.12,1194.08,8.0
10268.0,S24_3969,30.0,37.75,1132.5,8.0
10270.0,S18_1097,43.0,94.5,4063.5,8.0
10271.0,S18_2319,50.0,121.5,6075.0,8.0
10273.0,S700_3505,40.0,91.15,3646.0,8.0
10275.0,S700_2834,48.0,102.04,4897.92,8.0
10276.0,S18_4721,48.0,120.53,5785.4400000000005,8.0
10278.0,S24_2972,31.0,37.38,1158.78,8.0
10280.0,S18_1367,27.0,47.44,1280.8799999999999,8.0
10281.0,S32_1268,29.0,80.9,2346.1000000000004,8.0
10282.0,S18_4027,31.0,132.13,4096.03,8.0
10283.0,S24_3151,34.0,80.54,2738.36,8.0
10284.0,S700_2466,45.0,95.73,4307.85,8.0
10285.0,S10_4698,27.0,166.55,4496.85,8.0
10287.0,S18_1889,44.0,61.6,2710.4,8.0
10288.0,S24_2887,48.0,109.22,5242.5599999999995,8.0
10291.0,S12_1666,41.0,123.0,5043.0,8.0
10292.0,S12_4473,21.0,94.8,1990.8,8.0
10293.0,S12_1108,46.0,187.02,8602.92,8.0
10296.0,S24_2841,21.0,60.97,1280.37,8.0
10299.0,S12_2823,24.0,123.51,2964.2400000000002,8.0
10300.0,S18_3278,49.0,65.94,3231.06,8.0
10301.0,S18_1129,37.0,114.65,4242.05,8.0
10304.0,S18_3136,26.0,90.06,2341.56,8.0
10305.0,S18_2319,36.0,117.82,4241.5199999999995,8.0
10306.0,S18_4522,39.0,85.14,3320.46,8.0
10307.0,S24_3816,22.0,75.47,1660.34,8.0
10308.0,S24_4278,44.0,71.73,3156.1200000000003,8.0
10310.0,S12_3380,24.0,105.7,2536.8,8.0
10311.0,S24_1628,45.0,48.8,2196.0,8.0
10312.0,S18_3320,33.0,84.33,2782.89,8.0
10313.0,S18_4600,28.0,110.18,3085.04,8.0
10314.0,S18_4027,29.0,129.26,3748.54,8.0
10316.0,S24_3949,30.0,67.56,2026.8000000000002,8.0
10318.0,S700_2834,50.0,102.04,5102.0,8.0
10319.0,S32_4485,22.0,96.95,2132.9,8.0
10321.0,S18_3685,28.0,138.45,3876.5999999999995,8.0
10322.0,S10_4962,46.0,141.83,6524.18,8.0
10324.0,S18_2238,47.0,142.45,6695.15,8.0
10325.0,S12_1108,42.0,193.25,8116.5,8.0
10327.0,S18_2581,45.0,74.34,3345.3,8.0
10328.0,S700_1691,27.0,84.03,2268.81,8.0
10329.0,S72_1253,44.0,41.22,1813.6799999999998,8.0
10331.0,S18_1984,30.0,135.14,4054.2,8.0
10332.0,S18_2325,35.0,116.96,4093.6,8.0
10333.0,S18_4668,24.0,42.26,1014.24,8.0
10336.0,S50_1392,23.0,109.96,2529.08,8.0
10337.0,S10_4757,25.0,131.92,3297.9999999999995,8.0
10339.0,S700_4002,50.0,66.63,3331.5,8.0
10340.0,S24_2000,55.0,62.46,3435.3,8.0
10341.0,S12_2823,55.0,120.5,6627.5,8.0
10342.0,S18_3782,26.0,57.82,1503.32,8.0
10347.0,S18_2432,50.0,51.05,2552.5,8.0
10348.0,S12_1108,48.0,207.8,9974.400000000001,8.0
10349.0,S18_2238,38.0,142.45,5413.099999999999,8.0
10350.0,S50_1392,31.0,104.18,3229.5800000000004,8.0
10353.0,S50_1341,40.0,35.78,1431.2,8.0
10354.0,S18_1889,21.0,76.23,1600.8300000000002,8.0
10355.0,S24_3856,32.0,137.62,4403.84,8.0
10356.0,S18_1129,43.0,120.31,5173.33,8.0
10357.0,S12_1666,49.0,109.34,5357.66,8.0
10358.0,S18_4668,30.0,46.29,1388.7,8.0
10359.0,S12_1108,42.0,180.79,7593.179999999999,8.0
10360.0,S18_3140,29.0,122.93,3564.9700000000003,8.0
10361.0,S10_2016,26.0,114.18,2968.6800000000003,8.0
10363.0,S24_2000,21.0,70.08,1471.68,8.0
10367.0,S18_4409,43.0,77.31,3324.33,8.0
10369.0,S18_1342,44.0,89.38,3932.72,8.0
10370.0,S12_1666,49.0,128.47,6295.03,8.0
10371.0,S24_2840,45.0,35.01,1575.4499999999998,8.0
10372.0,S24_2011,37.0,102.0,3774.0,8.0
10373.0,S700_3962,37.0,83.42,3086.54,8.0
10375.0,S50_4713,49.0,69.16,3388.8399999999997,8.0
10378.0,S18_4721,49.0,122.02,5978.98,8.0
10380.0,S18_2795,21.0,156.94,3295.74,8.0
10381.0,S18_2949,41.0,100.3,4112.3,8.0
10382.0,S32_3522,48.0,57.53,2761.44,8.0
10383.0,S32_3207,44.0,55.93,2460.92,8.0
10386.0,S24_4278,50.0,71.73,3586.5,8.0
10388.0,S32_4289,35.0,58.47,2046.45,8.0
10389.0,S12_4675,47.0,102.49,4817.03,8.0
10390.0,S24_3856,45.0,134.81,6066.45,8.0
10391.0,S24_1937,33.0,26.55,876.15,8.0
10393.0,S12_3148,35.0,145.04,5076.4,8.0
10396.0,S24_3816,37.0,77.99,2885.6299999999997,8.0
10398.0,S700_2466,22.0,98.72,2171.84,8.0
10399.0,S10_1678,40.0,77.52,3100.7999999999997,8.0
10400.0,S24_3816,42.0,74.64,3134.88,8.0
10401.0,S700_1691,11.0,77.64,854.04,8.0
10403.0,S24_1578,46.0,109.32,5028.719999999999,8.0
10404.0,S18_4721,48.0,124.99,5999.5199999999995,8.0
10407.0,S24_1046,26.0,68.35,1777.1,8.0
10410.0,S18_2795,56.0,145.13,8127.28,8.0
10411.0,S18_1097,27.0,109.67,2961.09,8.0
10412.0,S18_2319,56.0,120.28,6735.68,8.0
10414.0,S700_3962,40.0,84.41,3376.3999999999996,8.0
10416.0,S50_1341,37.0,39.71,1469.27,8.0
10418.0,S24_2360,52.0,64.41,3349.3199999999997,8.0
10419.0,S24_3856,70.0,112.34,7863.8,8.0
10420.0,S24_2887,55.0,115.09,6329.95,8.0
10425.0,S18_3232,28.0,140.55,3935.4000000000005,8.0
10103.0,S18_4668,41.0,40.75,1670.75,9.0
10104.0,S12_4473,41.0,111.39,4566.99,9.0
10105.0,S24_2011,43.0,117.97,5072.71,9.0
10106.0,S700_2466,34.0,99.72,3390.48,9.0
10108.0,S18_3278,26.0,73.17,1902.42,9.0
10110.0,S18_4933,42.0,62.0,2604.0,9.0
10114.0,S18_4600,41.0,105.34,4318.9400000000005,9.0
10117.0,S12_1108,33.0,195.33,6445.89,9.0
10119.0,S18_3029,21.0,74.84,1571.64,9.0
10120.0,S24_4278,29.0,71.73,2080.17,9.0
10122.0,S24_3371,34.0,50.82,1727.88,9.0
10124.0,S24_2887,25.0,93.95,2348.75,9.0
10126.0,S18_4668,43.0,47.29,2033.47,9.0
10127.0,S50_1392,46.0,111.12,5111.52,9.0
10129.0,S24_2011,45.0,113.06,5087.7,9.0
10135.0,S18_3482,42.0,139.64,5864.879999999999,9.0
10138.0,S24_2887,30.0,96.3,2889.0,9.0
10140.0,S18_4668,29.0,40.25,1167.25,9.0
10141.0,S18_3232,34.0,143.94,4893.96,9.0
10142.0,S700_1938,43.0,77.08,3314.44,9.0
10143.0,S24_3420,33.0,59.83,1974.3899999999999,9.0
10145.0,S10_2016,37.0,104.67,3872.79,9.0
10147.0,S18_3482,37.0,129.35,4785.95,9.0
10148.0,S18_1589,47.0,108.26,5088.22,9.0
10149.0,S24_3969,26.0,38.57,1002.82,9.0
10150.0,S18_2949,47.0,93.21,4380.87,9.0
10151.0,S18_2432,39.0,58.34,2275.26,9.0
10153.0,S18_3259,29.0,82.69,2398.0099999999998,9.0
10155.0,S700_2047,32.0,89.61,2867.52,9.0
10159.0,S32_2206,35.0,39.43,1380.05,9.0
10161.0,S18_2870,23.0,125.4,2884.2000000000003,9.0
10162.0,S18_1749,29.0,141.1,4091.8999999999996,9.0
10165.0,S24_1444,25.0,46.82,1170.5,9.0
10167.0,S10_4757,44.0,123.76,5445.4400000000005,9.0
10168.0,S18_2581,21.0,75.19,1578.99,9.0
10169.0,S32_2206,26.0,37.01,962.26,9.0
10173.0,S24_1937,31.0,29.87,925.97,9.0
10175.0,S10_4962,33.0,119.67,3949.11,9.0
10176.0,S50_1392,23.0,109.96,2529.08,9.0
10177.0,S18_3140,23.0,113.37,2607.51,9.0
10178.0,S18_3856,48.0,104.81,5030.88,9.0
10179.0,S700_3167,39.0,80.0,3120.0,9.0
10180.0,S10_1678,29.0,76.56,2220.2400000000002,9.0
10181.0,S24_3856,25.0,122.17,3054.25,9.0
10182.0,S18_2248,38.0,54.49,2070.62,9.0
10183.0,S18_2949,37.0,91.18,3373.6600000000003,9.0
10184.0,S18_2319,46.0,119.05,5476.3,9.0
10185.0,S18_3140,28.0,124.3,3480.4,9.0
10186.0,S10_4757,26.0,108.8,2828.7999999999997,9.0
10187.0,S700_4002,44.0,70.33,3094.52,9.0
10191.0,S18_3782,43.0,60.93,2619.99,9.0
10192.0,S18_3685,45.0,125.74,5658.3,9.0
10193.0,S24_2022,20.0,44.8,896.0,9.0
10194.0,S18_4668,41.0,47.79,1959.3899999999999,9.0
10195.0,S18_2319,35.0,112.91,3951.85,9.0
10197.0,S700_1138,23.0,60.0,1380.0,9.0
10203.0,S12_3990,44.0,63.84,2808.96,9.0
10204.0,S24_3191,40.0,84.75,3390.0,9.0
10206.0,S18_2957,28.0,51.84,1451.52,9.0
10207.0,S32_2509,27.0,51.95,1402.65,9.0
10208.0,S18_3140,24.0,117.47,2819.2799999999997,9.0
10210.0,S24_1785,27.0,100.67,2718.09,9.0
10211.0,S32_2206,41.0,39.83,1633.03,9.0
10212.0,S18_1984,41.0,133.72,5482.5199999999995,9.0
10215.0,S18_1367,33.0,53.91,1779.03,9.0
10220.0,S50_1392,37.0,92.6,3426.2,9.0
10222.0,S18_3856,45.0,88.93,4001.8500000000004,9.0
10223.0,S18_2581,47.0,67.58,3176.2599999999998,9.0
10225.0,S12_1099,27.0,157.6,4255.2,9.0
10227.0,S18_2248,28.0,59.93,1678.04,9.0
10229.0,S10_4962,50.0,138.88,6944.0,9.0
10234.0,S10_4757,48.0,118.32,5679.36,9.0
10235.0,S700_3167,32.0,73.6,2355.2,9.0
10237.0,S10_4698,39.0,158.8,6193.200000000001,9.0
10241.0,S24_3432,27.0,107.08,2891.16,9.0
10244.0,S24_2022,39.0,42.11,1642.29,9.0
10245.0,S10_1949,34.0,195.01,6630.34,9.0
10246.0,S18_3232,36.0,145.63,5242.68,9.0
10248.0,S72_3212,23.0,53.51,1230.73,9.0
10250.0,S700_1691,31.0,91.34,2831.54,9.0
10252.0,S32_4485,25.0,93.89,2347.25,9.0
10253.0,S18_1889,23.0,67.76,1558.48,9.0
10254.0,S24_2766,31.0,85.42,2648.02,9.0
10259.0,S24_2300,47.0,121.4,5705.8,9.0
10260.0,S32_3207,27.0,55.3,1493.1,9.0
10261.0,S18_4522,20.0,80.75,1615.0,9.0
10262.0,S18_1662,49.0,157.69,7726.8099999999995,9.0
10263.0,S700_2834,47.0,117.46,5520.62,9.0
10266.0,S24_3856,24.0,119.37,2864.88,9.0
10268.0,S18_2248,31.0,60.54,1876.74,9.0
10270.0,S10_1949,21.0,171.44,3600.24,9.0
10271.0,S18_3232,20.0,169.34,3386.8,9.0
10273.0,S700_3962,26.0,89.38,2323.88,9.0
10275.0,S18_2581,35.0,70.12,2454.2000000000003,9.0
10276.0,S18_3782,33.0,54.71,1805.43,9.0
10278.0,S24_3856,25.0,136.22,3405.5,9.0
10280.0,S18_1342,50.0,87.33,4366.5,9.0
10281.0,S10_4962,44.0,132.97,5850.68,9.0
10282.0,S32_3207,36.0,51.58,1856.8799999999999,9.0
10283.0,S700_1138,45.0,62.0,2790.0,9.0
10284.0,S700_4002,32.0,73.29,2345.28,9.0
10285.0,S10_2016,47.0,110.61,5198.67,9.0
10287.0,S12_4675,23.0,107.1,2463.2999999999997,9.0
10288.0,S24_2766,35.0,81.78,2862.3,9.0
10291.0,S18_4668,29.0,45.28,1313.1200000000001,9.0
10292.0,S24_2840,39.0,34.3,1337.6999999999998,9.0
10293.0,S12_3148,24.0,129.93,3118.32,9.0
10296.0,S24_3420,31.0,63.78,1977.18,9.0
10299.0,S10_1678,23.0,76.56,1760.88,9.0
10301.0,S18_3232,23.0,135.47,3115.81,9.0
10304.0,S18_2957,24.0,54.34,1304.16,9.0
10305.0,S18_3232,37.0,160.87,5952.1900000000005,9.0
10306.0,S18_3140,32.0,114.74,3671.68,9.0
10307.0,S10_4757,22.0,118.32,2603.04,9.0
10308.0,S24_1785,31.0,99.57,3086.6699999999996,9.0
10310.0,S24_3371,38.0,50.21,1907.98,9.0
10311.0,S18_1589,29.0,124.44,3608.7599999999998,9.0
10312.0,S18_1367,25.0,43.67,1091.75,9.0
10313.0,S700_2824,30.0,96.09,2882.7000000000003,9.0
10314.0,S32_3207,35.0,58.41,2044.35,9.0
10316.0,S18_1662,27.0,140.34,3789.1800000000003,9.0
10318.0,S18_2581,31.0,81.95,2540.4500000000003,9.0
10319.0,S12_2823,30.0,134.05,4021.5000000000005,9.0
10321.0,S18_1984,25.0,142.25,3556.25,9.0
10322.0,S12_1666,27.0,136.67,3690.0899999999997,9.0
10324.0,S24_2840,30.0,29.35,880.5,9.0
10325.0,S18_3140,24.0,114.74,2753.7599999999998,9.0
10328.0,S700_2047,41.0,75.13,3080.33,9.0
10329.0,S18_1889,29.0,66.22,1920.3799999999999,9.0
10331.0,S24_3371,25.0,55.11,1377.75,9.0
10332.0,S18_2248,38.0,53.88,2047.44,9.0
10336.0,S32_3207,31.0,59.03,1829.93,9.0
10337.0,S700_1938,36.0,73.62,2650.32,9.0
10339.0,S700_2610,50.0,62.16,3108.0,9.0
10341.0,S10_1678,41.0,84.22,3453.02,9.0
10342.0,S24_2972,39.0,30.59,1193.01,9.0
10347.0,S18_2949,48.0,84.09,4036.32,9.0
10349.0,S12_4473,48.0,114.95,5517.6,9.0
10350.0,S24_3151,30.0,86.74,2602.2,9.0
10353.0,S700_1691,39.0,73.07,2849.7299999999996,9.0
10354.0,S12_1099,31.0,157.6,4885.599999999999,9.0
10355.0,S24_4620,28.0,75.18,2105.04,9.0
10356.0,S18_1342,50.0,82.19,4109.5,9.0
10357.0,S10_4962,43.0,135.92,5844.5599999999995,9.0
10358.0,S12_4473,42.0,98.36,4131.12,9.0
10360.0,S700_3505,35.0,83.14,2909.9,9.0
10361.0,S700_2466,26.0,91.74,2385.24,9.0
10363.0,S24_4620,43.0,75.99,3267.5699999999997,9.0
10367.0,S18_4933,44.0,66.99,2947.56,9.0
10370.0,S18_3232,27.0,167.65,4526.55,9.0
10371.0,S24_4048,28.0,95.81,2682.6800000000003,9.0
10372.0,S50_1514,24.0,56.82,1363.68,9.0
10373.0,S72_1253,25.0,44.2,1105.0,9.0
10375.0,S24_2000,23.0,67.03,1541.69,9.0
10378.0,S18_3782,28.0,60.3,1688.3999999999999,9.0
10380.0,S24_3191,44.0,77.05,3390.2,9.0
10381.0,S18_1367,25.0,49.6,1240.0,9.0
10382.0,S700_2824,34.0,101.15,3439.1000000000004,9.0
10383.0,S18_3140,24.0,125.66,3015.84,9.0
10386.0,S24_3420,35.0,54.57,1909.95,9.0
10390.0,S18_3278,40.0,75.59,3023.6000000000004,9.0
10391.0,S12_1666,39.0,110.7,4317.3,9.0
10393.0,S18_4600,30.0,106.55,3196.5,9.0
10398.0,S700_2834,23.0,102.04,2346.92,9.0
10400.0,S10_4757,64.0,134.64,8616.96,9.0
10401.0,S700_3167,77.0,73.6,5667.2,9.0
10403.0,S10_4698,66.0,174.29,11503.14,9.0
10407.0,S24_3432,43.0,101.73,4374.39,9.0
10410.0,S24_2022,31.0,42.56,1319.3600000000001,9.0
10411.0,S10_1949,23.0,205.73,4731.79,9.0
10412.0,S18_3232,60.0,157.49,9449.400000000001,9.0
10414.0,S72_3212,47.0,54.6,2566.2000000000003,9.0
10416.0,S700_1691,23.0,88.6,2037.8,9.0
10418.0,S32_4485,50.0,100.01,5000.5,9.0
10419.0,S18_1889,39.0,67.76,2642.6400000000003,9.0
10420.0,S24_2766,39.0,76.33,2976.87,9.0
10425.0,S24_2300,49.0,127.79,6261.71,9.0
10103.0,S18_1097,35.0,94.5,3307.5,10.0
10104.0,S24_2840,44.0,30.41,1338.04,10.0
10105.0,S18_4522,41.0,75.48,3094.6800000000003,10.0
10106.0,S700_4002,48.0,70.33,3375.84,10.0
10108.0,S24_4620,31.0,67.1,2080.1,10.0
10110.0,S24_2887,46.0,112.74,5186.04,10.0
10114.0,S700_2824,42.0,82.94,3483.48,10.0
10117.0,S12_3148,43.0,148.06,6366.58,10.0
10119.0,S24_3816,35.0,82.18,2876.3,10.0
10120.0,S24_1785,39.0,93.01,3627.3900000000003,10.0
10122.0,S12_1099,42.0,155.66,6537.72,10.0
10124.0,S24_2766,32.0,74.51,2384.32,10.0
10126.0,S18_1097,38.0,116.67,4433.46,10.0
10127.0,S18_2238,45.0,140.81,6336.45,10.0
10135.0,S18_3278,45.0,65.94,2967.2999999999997,10.0
10138.0,S24_2766,28.0,73.6,2060.7999999999997,10.0
10140.0,S18_1097,32.0,95.67,3061.44,10.0
10142.0,S18_3259,22.0,95.8,2107.6,10.0
10143.0,S72_1253,37.0,49.66,1837.4199999999998,10.0
10145.0,S18_2625,30.0,52.7,1581.0,10.0
10147.0,S18_3278,36.0,74.78,2692.08,10.0
10148.0,S18_2870,27.0,113.52,3065.04,10.0
10149.0,S18_2248,24.0,50.85,1220.4,10.0
10150.0,S18_3136,26.0,97.39,2532.14,10.0
10151.0,S32_1268,27.0,84.75,2288.25,10.0
10153.0,S12_3891,49.0,155.72,7630.28,10.0
10155.0,S18_3856,29.0,105.87,3070.23,10.0
10159.0,S50_4713,31.0,78.11,2421.41,10.0
10161.0,S18_3685,36.0,132.8,4780.8,10.0
10162.0,S18_4409,39.0,86.51,3373.8900000000003,10.0
10165.0,S50_1392,48.0,106.49,5111.5199999999995,10.0
10167.0,S700_2610,46.0,62.16,2859.3599999999997,10.0
10168.0,S24_4278,48.0,68.1,3268.7999999999997,10.0
10169.0,S50_4713,48.0,75.66,3631.68,10.0
10173.0,S18_2325,31.0,127.13,3941.0299999999997,10.0
10175.0,S18_4600,47.0,102.92,4837.24,10.0
10176.0,S18_2238,20.0,139.17,2783.3999999999996,10.0
10177.0,S700_1938,31.0,77.95,2416.4500000000003,10.0
10178.0,S18_3029,41.0,70.54,2892.1400000000003,10.0
10180.0,S24_1578,48.0,98.05,4706.4,10.0
10181.0,S18_1889,22.0,74.69,1643.1799999999998,10.0
10182.0,S18_1749,44.0,159.8,7031.200000000001,10.0
10183.0,S18_3136,22.0,90.06,1981.3200000000002,10.0
10184.0,S18_3232,28.0,165.95,4646.599999999999,10.0
10185.0,S700_1938,30.0,79.68,2390.4,10.0
10187.0,S24_3949,43.0,55.96,2406.28,10.0
10192.0,S18_1984,47.0,128.03,6017.41,10.0
10193.0,S24_1937,26.0,32.19,836.9399999999999,10.0
10194.0,S18_1097,21.0,103.84,2180.64,10.0
10195.0,S18_3232,50.0,150.71,7535.5,10.0
10197.0,S700_3505,27.0,100.17,2704.59,10.0
10203.0,S18_3482,32.0,127.88,4092.16,10.0
10204.0,S24_1046,20.0,69.82,1396.3999999999999,10.0
10206.0,S24_4258,33.0,95.44,3149.52,10.0
10207.0,S18_2319,43.0,109.23,4696.89,10.0
10208.0,S700_1938,40.0,73.62,2944.8,10.0
10210.0,S32_4289,39.0,57.1,2226.9,10.0
10211.0,S50_4713,40.0,70.78,2831.2,10.0
10212.0,S18_1129,29.0,117.48,3406.92,10.0
10215.0,S18_1342,27.0,92.47,2496.69,10.0
10222.0,S18_3029,49.0,79.14,3877.86,10.0
10223.0,S24_4278,23.0,68.1,1566.3,10.0
10225.0,S12_3990,37.0,64.64,2391.68,10.0
10227.0,S18_1749,26.0,136.0,3536.0,10.0
10229.0,S18_4600,41.0,119.87,4914.67,10.0
10235.0,S700_2466,38.0,92.74,3524.12,10.0
10241.0,S24_1628,21.0,47.29,993.09,10.0
10246.0,S24_2300,29.0,118.84,3446.36,10.0
10248.0,S24_2011,48.0,122.89,5898.72,10.0
10250.0,S700_3167,44.0,76.0,3344.0,10.0
10253.0,S12_4675,41.0,109.4,4485.400000000001,10.0
10254.0,S24_3191,42.0,69.34,2912.28,10.0
10259.0,S18_2432,30.0,59.55,1786.5,10.0
10260.0,S24_4048,23.0,117.1,2693.2999999999997,10.0
10262.0,S24_2841,24.0,63.71,1529.04,10.0
10263.0,S18_2581,33.0,67.58,2230.14,10.0
10266.0,S18_1889,33.0,77.0,2541.0,10.0
10268.0,S18_1749,34.0,164.9,5606.6,10.0
10270.0,S18_2949,31.0,81.05,2512.5499999999997,10.0
10271.0,S24_2300,43.0,122.68,5275.240000000001,10.0
10273.0,S72_3212,37.0,51.32,1898.84,10.0
10275.0,S24_4278,27.0,67.38,1819.2599999999998,10.0
10276.0,S32_2206,27.0,35.4,955.8,10.0
10278.0,S18_1889,29.0,73.15,2121.3500000000004,10.0
10280.0,S18_2795,22.0,158.63,3489.8599999999997,10.0
10281.0,S18_4600,25.0,96.86,2421.5,10.0
10282.0,S24_4048,39.0,96.99,3782.6099999999997,10.0
10283.0,S700_3505,22.0,88.15,1939.3000000000002,10.0
10284.0,S24_3949,21.0,65.51,1375.71,10.0
10285.0,S18_2625,20.0,50.88,1017.6,10.0
10287.0,S12_3380,45.0,117.44,5284.8,10.0
10288.0,S24_3191,34.0,76.19,2590.46,10.0
10291.0,S18_1097,41.0,96.84,3970.44,10.0
10292.0,S32_2509,50.0,54.11,2705.5,10.0
10296.0,S72_1253,21.0,46.68,980.28,10.0
10299.0,S24_1578,47.0,107.07,5032.29,10.0
10301.0,S24_2972,48.0,32.1,1540.8000000000002,10.0
10304.0,S24_4258,33.0,80.83,2667.39,10.0
10305.0,S24_2300,24.0,107.34,2576.16,10.0
10306.0,S700_1938,38.0,73.62,2797.5600000000004,10.0
10308.0,S32_4289,46.0,61.22,2816.12,10.0
10310.0,S12_1099,33.0,165.38,5457.54,10.0
10311.0,S18_2870,43.0,114.84,4938.12,10.0
10312.0,S18_1342,43.0,102.74,4417.82,10.0
10313.0,S32_3522,34.0,55.59,1890.0600000000002,10.0
10314.0,S24_4048,38.0,111.18,4224.84,10.0
10316.0,S24_2841,34.0,67.14,2282.76,10.0
10321.0,S18_1129,41.0,123.14,5048.74,10.0
10322.0,S18_1097,22.0,101.5,2233.0,10.0
10324.0,S18_2319,33.0,105.55,3483.15,10.0
10328.0,S700_2466,37.0,95.73,3542.01,10.0
10329.0,S18_3278,38.0,65.13,2474.9399999999996,10.0
10331.0,S18_2870,26.0,130.68,3397.6800000000003,10.0
10332.0,S24_2022,26.0,43.01,1118.26,10.0
10336.0,S12_1108,33.0,176.63,5828.79,10.0
10339.0,S24_1578,27.0,96.92,2616.84,10.0
10341.0,S12_3990,36.0,77.41,2786.7599999999998,10.0
10342.0,S24_3371,48.0,60.01,2880.48,10.0
10347.0,S18_2957,34.0,60.59,2060.06,10.0
10349.0,S12_3891,26.0,166.1,4318.599999999999,10.0
10350.0,S24_3816,25.0,77.15,1928.7500000000002,10.0
10354.0,S18_2625,28.0,49.06,1373.68,10.0
10355.0,S32_2206,38.0,32.99,1253.6200000000001,10.0
10357.0,S10_1949,32.0,199.3,6377.6,10.0
10358.0,S18_2238,20.0,142.45,2849.0,10.0
10360.0,S700_3962,31.0,92.36,2863.16,10.0
10361.0,S700_3167,44.0,76.8,3379.2,10.0
10363.0,S18_3278,46.0,69.15,3180.9,10.0
10367.0,S24_1046,21.0,72.76,1527.96,10.0
10371.0,S50_1392,48.0,97.23,4667.04,10.0
